location_key,country_code,subregion1_code,subregion2_code
PE_ARE_0802,PE,ARE,0802
PE_ARE_0803,PE,ARE,0803
PE_ARE_0804,PE,ARE,0804
PE_ARE_0805,PE,ARE,0805
PE_ARE_0806,PE,ARE,0806
PE_ARE_0807,PE,ARE,0807
PE_ARE_0808,PE,ARE,0808
PE_ARE_0809,PE,ARE,0809
PE_ARE_0810,PE,ARE,0810
PE_ARE_0811,PE,ARE,0811
PE_AYA,PE,AYA,
PE_AYA_0101,PE,AYA,0101
PE_AYA_0102,PE,AYA,0102
PE_AYA_0103,PE,AYA,0103
PE_AYA_0104,PE,AYA,0104
PE_AYA_0105,PE,AYA,0105
PE_AYA_0106,PE,AYA,0106
PE_AYA_0107,PE,AYA,0107
PE_AYA_0108,PE,AYA,0108
PE_AYA_0109,PE,AYA,0109
PE_AYA_0110,PE,AYA,0110
PE_AYA_0111,PE,AYA,0111
PE_AYA_0112,PE,AYA,0112
PE_AYA_0113,PE,AYA,0113
PE_AYA_0114,PE,AYA,0114
PE_AYA_0115,PE,AYA,0115
PE_AYA_0116,PE,AYA,0116
PE_AYA_0201,PE,AYA,0201
PE_AYA_0202,PE,AYA,0202
PE_AYA_0203,PE,AYA,0203
PE_AYA_0204,PE,AYA,0204
PE_AYA_0205,PE,AYA,0205
PE_AYA_0206,PE,AYA,0206
PE_AYA_0301,PE,AYA,0301
PE_AYA_0302,PE,AYA,0302
PE_AYA_0303,PE,AYA,0303
PE_AYA_0304,PE,AYA,0304
PE_AYA_0401,PE,AYA,0401
PE_AYA_0402,PE,AYA,0402
PE_AYA_0403,PE,AYA,0403
PE_AYA_0404,PE,AYA,0404
PE_AYA_0405,PE,AYA,0405
PE_AYA_0406,PE,AYA,0406
PE_AYA_0407,PE,AYA,0407
PE_AYA_0408,PE,AYA,0408
PE_AYA_0409,PE,AYA,0409
PE_AYA_0410,PE,AYA,0410
PE_AYA_0411,PE,AYA,0411
PE_AYA_0412,PE,AYA,0412
PE_AYA_0501,PE,AYA,0501
PE_AYA_0502,PE,AYA,0502
PE_AYA_0503,PE,AYA,0503
PE_AYA_0504,PE,AYA,0504
PE_AYA_0505,PE,AYA,0505
PE_AYA_0506,PE,AYA,0506
PE_AYA_0507,PE,AYA,0507
PE_AYA_0508,PE,AYA,0508
PE_AYA_0509,PE,AYA,0509
PE_AYA_0510,PE,AYA,0510
PE_AYA_0511,PE,AYA,0511
PE_AYA_0601,PE,AYA,0601
PE_AYA_0602,PE,AYA,0602
PE_AYA_0603,PE,AYA,0603
PE_AYA_0604,PE,AYA,0604
PE_AYA_0605,PE,AYA,0605
PE_AYA_0606,PE,AYA,0606
PE_AYA_0607,PE,AYA,0607
PE_AYA_0608,PE,AYA,0608
PE_AYA_0609,PE,AYA,0609
PE_AYA_0610,PE,AYA,0610
PE_AYA_0611,PE,AYA,0611
PE_AYA_0612,PE,AYA,0612
PE_AYA_0613,PE,AYA,0613
PE_AYA_0614,PE,AYA,0614
PE_AYA_0615,PE,AYA,0615
PE_AYA_0616,PE,AYA,0616
PE_AYA_0617,PE,AYA,0617
PE_AYA_0618,PE,AYA,0618
PE_AYA_0619,PE,AYA,0619
PE_AYA_0620,PE,AYA,0620
PE_AYA_0621,PE,AYA,0621
PE_AYA_0701,PE,AYA,0701
PE_AYA_0702,PE,AYA,0702
PE_AYA_0703,PE,AYA,0703
PE_AYA_0704,PE,AYA,0704
PE_AYA_0705,PE,AYA,0705
PE_AYA_0706,PE,AYA,0706
PE_AYA_0707,PE,AYA,0707
PE_AYA_0708,PE,AYA,0708
PE_AYA_0801,PE,AYA,0801
PE_AYA_0802,PE,AYA,0802
PE_AYA_0803,PE,AYA,0803
PE_AYA_0804,PE,AYA,0804
PE_AYA_0805,PE,AYA,0805
PE_AYA_0806,PE,AYA,0806
PE_AYA_0807,PE,AYA,0807
PE_AYA_0808,PE,AYA,0808
PE_AYA_0809,PE,AYA,0809
PE_AYA_0810,PE,AYA,0810
PE_AYA_0901,PE,AYA,0901
PE_AYA_0902,PE,AYA,0902
PE_AYA_0903,PE,AYA,0903
PE_AYA_0904,PE,AYA,0904
PE_AYA_0905,PE,AYA,0905
PE_AYA_0906,PE,AYA,0906
PE_AYA_0907,PE,AYA,0907
PE_AYA_0908,PE,AYA,0908
PE_AYA_0909,PE,AYA,0909
PE_AYA_0910,PE,AYA,0910
PE_AYA_0911,PE,AYA,0911
PE_AYA_1001,PE,AYA,1001
PE_AYA_1002,PE,AYA,1002
PE_AYA_1003,PE,AYA,1003
PE_AYA_1004,PE,AYA,1004
PE_AYA_1005,PE,AYA,1005
PE_AYA_1006,PE,AYA,1006
PE_AYA_1007,PE,AYA,1007
PE_AYA_1008,PE,AYA,1008
PE_AYA_1009,PE,AYA,1009
PE_AYA_1010,PE,AYA,1010
PE_AYA_1011,PE,AYA,1011
PE_AYA_1012,PE,AYA,1012
PE_AYA_1101,PE,AYA,1101
PE_AYA_1102,PE,AYA,1102
PE_AYA_1103,PE,AYA,1103
PE_AYA_1104,PE,AYA,1104
PE_AYA_1105,PE,AYA,1105
PE_AYA_1106,PE,AYA,1106
PE_AYA_1107,PE,AYA,1107
PE_AYA_1108,PE,AYA,1108
PE_CAJ,PE,CAJ,
PE_CAJ_0101,PE,CAJ,0101
PE_CAJ_0102,PE,CAJ,0102
PE_CAJ_0103,PE,CAJ,0103
PE_CAJ_0104,PE,CAJ,0104
PE_CAJ_0105,PE,CAJ,0105
PE_CAJ_0106,PE,CAJ,0106
PE_CAJ_0107,PE,CAJ,0107
PE_CAJ_0108,PE,CAJ,0108
PE_CAJ_0109,PE,CAJ,0109
PE_CAJ_0110,PE,CAJ,0110
PE_CAJ_0111,PE,CAJ,0111
PE_CAJ_0112,PE,CAJ,0112
PE_CAJ_0201,PE,CAJ,0201
PE_CAJ_0202,PE,CAJ,0202
PE_CAJ_0203,PE,CAJ,0203
PE_CAJ_0204,PE,CAJ,0204
PE_CAJ_0301,PE,CAJ,0301
PE_CAJ_0302,PE,CAJ,0302
PE_CAJ_0303,PE,CAJ,0303
PE_CAJ_0304,PE,CAJ,0304
PE_CAJ_0305,PE,CAJ,0305
PE_CAJ_0306,PE,CAJ,0306
PE_CAJ_0307,PE,CAJ,0307
PE_CAJ_0308,PE,CAJ,0308
PE_CAJ_0309,PE,CAJ,0309
PE_CAJ_0310,PE,CAJ,0310
PE_CAJ_0311,PE,CAJ,0311
PE_CAJ_0312,PE,CAJ,0312
PE_CAJ_0401,PE,CAJ,0401
PE_CAJ_0402,PE,CAJ,0402
PE_CAJ_0403,PE,CAJ,0403
PE_CAJ_0404,PE,CAJ,0404
PE_CAJ_0405,PE,CAJ,0405
PE_CAJ_0406,PE,CAJ,0406
PE_CAJ_0407,PE,CAJ,0407
PE_CAJ_0408,PE,CAJ,0408
PE_CAJ_0409,PE,CAJ,0409
PE_CAJ_0410,PE,CAJ,0410
PE_CAJ_0411,PE,CAJ,0411
PE_CAJ_0412,PE,CAJ,0412
PE_CAJ_0413,PE,CAJ,0413
PE_CAJ_0414,PE,CAJ,0414
PE_CAJ_0415,PE,CAJ,0415
PE_CAJ_0416,PE,CAJ,0416
PE_CAJ_0417,PE,CAJ,0417
PE_CAJ_0418,PE,CAJ,0418
PE_CAJ_0419,PE,CAJ,0419
PE_CAJ_0501,PE,CAJ,0501
PE_CAJ_0502,PE,CAJ,0502
PE_CAJ_0503,PE,CAJ,0503
PE_CAJ_0504,PE,CAJ,0504
PE_CAJ_0505,PE,CAJ,0505
PE_CAJ_0506,PE,CAJ,0506
PE_CAJ_0507,PE,CAJ,0507
PE_CAJ_0508,PE,CAJ,0508
PE_CAJ_0601,PE,CAJ,0601
PE_CAJ_0602,PE,CAJ,0602
PE_CAJ_0603,PE,CAJ,0603
PE_CAJ_0604,PE,CAJ,0604
PE_CAJ_0605,PE,CAJ,0605
PE_CAJ_0606,PE,CAJ,0606
PE_CAJ_0607,PE,CAJ,0607
PE_CAJ_0608,PE,CAJ,0608
PE_CAJ_0609,PE,CAJ,0609
PE_CAJ_0610,PE,CAJ,0610
PE_CAJ_0611,PE,CAJ,0611
PE_CAJ_0612,PE,CAJ,0612
PE_CAJ_0613,PE,CAJ,0613
PE_CAJ_0614,PE,CAJ,0614
PE_CAJ_0615,PE,CAJ,0615
PE_CAJ_0701,PE,CAJ,0701
PE_CAJ_0702,PE,CAJ,0702
PE_CAJ_0703,PE,CAJ,0703
PE_CAJ_0801,PE,CAJ,0801
PE_CAJ_0802,PE,CAJ,0802
PE_CAJ_0803,PE,CAJ,0803
PE_CAJ_0804,PE,CAJ,0804
PE_CAJ_0805,PE,CAJ,0805
PE_CAJ_0806,PE,CAJ,0806
PE_CAJ_0807,PE,CAJ,0807
PE_CAJ_0808,PE,CAJ,0808
PE_CAJ_0809,PE,CAJ,0809
PE_CAJ_0810,PE,CAJ,0810
PE_CAJ_0811,PE,CAJ,0811
PE_CAJ_0812,PE,CAJ,0812
PE_CAJ_0901,PE,CAJ,0901
PE_CAJ_0902,PE,CAJ,0902
PE_CAJ_0903,PE,CAJ,0903
PE_CAJ_0904,PE,CAJ,0904
PE_CAJ_0905,PE,CAJ,0905
PE_CAJ_0906,PE,CAJ,0906
PE_CAJ_0907,PE,CAJ,0907
PE_CAJ_1001,PE,CAJ,1001
PE_CAJ_1002,PE,CAJ,1002
PE_CAJ_1003,PE,CAJ,1003
PE_CAJ_1004,PE,CAJ,1004
PE_CAJ_1005,PE,CAJ,1005
PE_CAJ_1006,PE,CAJ,1006
PE_CAJ_1007,PE,CAJ,1007
PE_CAJ_1101,PE,CAJ,1101
PE_CAJ_1102,PE,CAJ,1102
PE_CAJ_1103,PE,CAJ,1103
PE_CAJ_1104,PE,CAJ,1104
PE_CAJ_1105,PE,CAJ,1105
PE_CAJ_1106,PE,CAJ,1106
PE_CAJ_1107,PE,CAJ,1107
PE_CAJ_1108,PE,CAJ,1108
PE_CAJ_1109,PE,CAJ,1109
PE_CAJ_1110,PE,CAJ,1110
PE_CAJ_1111,PE,CAJ,1111
PE_CAJ_1112,PE,CAJ,1112
PE_CAJ_1113,PE,CAJ,1113
PE_CAJ_1201,PE,CAJ,1201
PE_CAJ_1202,PE,CAJ,1202
PE_CAJ_1203,PE,CAJ,1203
PE_CAJ_1204,PE,CAJ,1204
PE_CAJ_1301,PE,CAJ,1301
PE_CAJ_1302,PE,CAJ,1302
PE_CAJ_1303,PE,CAJ,1303
PE_CAJ_1304,PE,CAJ,1304
PE_CAJ_1305,PE,CAJ,1305
PE_CAJ_1306,PE,CAJ,1306
PE_CAJ_1307,PE,CAJ,1307
PE_CAJ_1308,PE,CAJ,1308
PE_CAJ_1309,PE,CAJ,1309
PE_CAJ_1310,PE,CAJ,1310
PE_CAJ_1311,PE,CAJ,1311
PE_CAL,PE,CAL,
PE_CAL_0101,PE,CAL,0101
PE_CAL_0102,PE,CAL,0102
PE_CAL_0103,PE,CAL,0103
PE_CAL_0104,PE,CAL,0104
PE_CAL_0105,PE,CAL,0105
PE_CAL_0106,PE,CAL,0106
PE_CAL_0107,PE,CAL,0107
PE_CUS,PE,CUS,
PE_CUS_0101,PE,CUS,0101
PE_CUS_0102,PE,CUS,0102
PE_CUS_0103,PE,CUS,0103
PE_CUS_0104,PE,CUS,0104
PE_CUS_0105,PE,CUS,0105
PE_CUS_0106,PE,CUS,0106
PE_CUS_0107,PE,CUS,0107
PE_CUS_0108,PE,CUS,0108
PE_CUS_0201,PE,CUS,0201
PE_CUS_0202,PE,CUS,0202
PE_CUS_0203,PE,CUS,0203
PE_CUS_0204,PE,CUS,0204
PE_CUS_0205,PE,CUS,0205
PE_CUS_0206,PE,CUS,0206
PE_CUS_0207,PE,CUS,0207
PE_CUS_0301,PE,CUS,0301
PE_CUS_0302,PE,CUS,0302
PE_CUS_0303,PE,CUS,0303
PE_CUS_0304,PE,CUS,0304
PE_CUS_0305,PE,CUS,0305
PE_CUS_0306,PE,CUS,0306
PE_CUS_0307,PE,CUS,0307
PE_CUS_0308,PE,CUS,0308
PE_CUS_0309,PE,CUS,0309
PE_CUS_0401,PE,CUS,0401
PE_CUS_0402,PE,CUS,0402
PE_CUS_0403,PE,CUS,0403
PE_CUS_0404,PE,CUS,0404
PE_CUS_0405,PE,CUS,0405
PE_CUS_0406,PE,CUS,0406
PE_CUS_0407,PE,CUS,0407
PE_CUS_0408,PE,CUS,0408
PE_CUS_0501,PE,CUS,0501
PE_CUS_0502,PE,CUS,0502
PE_CUS_0503,PE,CUS,0503
PE_CUS_0504,PE,CUS,0504
PE_CUS_0505,PE,CUS,0505
PE_CUS_0506,PE,CUS,0506
PE_CUS_0507,PE,CUS,0507
PE_CUS_0508,PE,CUS,0508
PE_CUS_0601,PE,CUS,0601
PE_CUS_0602,PE,CUS,0602
PE_CUS_0603,PE,CUS,0603
PE_CUS_0604,PE,CUS,0604
PE_CUS_0605,PE,CUS,0605
PE_CUS_0606,PE,CUS,0606
PE_CUS_0607,PE,CUS,0607
PE_CUS_0608,PE,CUS,0608
PE_CUS_0701,PE,CUS,0701
PE_CUS_0702,PE,CUS,0702
PE_CUS_0703,PE,CUS,0703
PE_CUS_0704,PE,CUS,0704
PE_CUS_0705,PE,CUS,0705
PE_CUS_0706,PE,CUS,0706
PE_CUS_0707,PE,CUS,0707
PE_CUS_0708,PE,CUS,0708
PE_CUS_0801,PE,CUS,0801
PE_CUS_0802,PE,CUS,0802
PE_CUS_0803,PE,CUS,0803
PE_CUS_0804,PE,CUS,0804
PE_CUS_0805,PE,CUS,0805
PE_CUS_0806,PE,CUS,0806
PE_CUS_0807,PE,CUS,0807
PE_CUS_0808,PE,CUS,0808
PE_CUS_0901,PE,CUS,0901
PE_CUS_0902,PE,CUS,0902
PE_CUS_0903,PE,CUS,0903
PE_CUS_0904,PE,CUS,0904
PE_CUS_0905,PE,CUS,0905
PE_CUS_0906,PE,CUS,0906
PE_CUS_0907,PE,CUS,0907
PE_CUS_0908,PE,CUS,0908
PE_CUS_0909,PE,CUS,0909
PE_CUS_0910,PE,CUS,0910
PE_CUS_0911,PE,CUS,0911
PE_CUS_0912,PE,CUS,0912
PE_CUS_0913,PE,CUS,0913
PE_CUS_0914,PE,CUS,0914
PE_CUS_1001,PE,CUS,1001
PE_CUS_1002,PE,CUS,1002
PE_CUS_1003,PE,CUS,1003
PE_CUS_1004,PE,CUS,1004
PE_CUS_1005,PE,CUS,1005
PE_CUS_1006,PE,CUS,1006
PE_CUS_1007,PE,CUS,1007
PE_CUS_1008,PE,CUS,1008
PE_CUS_1009,PE,CUS,1009
PE_CUS_1101,PE,CUS,1101
PE_CUS_1102,PE,CUS,1102
PE_CUS_1103,PE,CUS,1103
PE_CUS_1104,PE,CUS,1104
PE_CUS_1105,PE,CUS,1105
PE_CUS_1106,PE,CUS,1106
PE_CUS_1201,PE,CUS,1201
PE_CUS_1202,PE,CUS,1202
PE_CUS_1203,PE,CUS,1203
PE_CUS_1204,PE,CUS,1204
PE_CUS_1205,PE,CUS,1205
PE_CUS_1206,PE,CUS,1206
PE_CUS_1207,PE,CUS,1207
PE_CUS_1208,PE,CUS,1208
PE_CUS_1209,PE,CUS,1209
PE_CUS_1210,PE,CUS,1210
PE_CUS_1211,PE,CUS,1211
PE_CUS_1212,PE,CUS,1212
PE_CUS_1301,PE,CUS,1301
PE_CUS_1302,PE,CUS,1302
PE_CUS_1303,PE,CUS,1303
PE_CUS_1304,PE,CUS,1304
PE_CUS_1305,PE,CUS,1305
PE_CUS_1306,PE,CUS,1306
PE_CUS_1307,PE,CUS,1307
PE_HUC,PE,HUC,
PE_HUC_0101,PE,HUC,0101
PE_HUC_0102,PE,HUC,0102
PE_HUC_0103,PE,HUC,0103
PE_HUC_0104,PE,HUC,0104
PE_HUC_0105,PE,HUC,0105
PE_HUC_0106,PE,HUC,0106
PE_HUC_0107,PE,HUC,0107
PE_HUC_0108,PE,HUC,0108
PE_HUC_0109,PE,HUC,0109
PE_HUC_0110,PE,HUC,0110
PE_HUC_0111,PE,HUC,0111
PE_HUC_0112,PE,HUC,0112
PE_HUC_0113,PE,HUC,0113
PE_HUC_0201,PE,HUC,0201
PE_HUC_0202,PE,HUC,0202
PE_HUC_0203,PE,HUC,0203
PE_HUC_0204,PE,HUC,0204
PE_HUC_0205,PE,HUC,0205
PE_HUC_0206,PE,HUC,0206
PE_HUC_0207,PE,HUC,0207
PE_HUC_0208,PE,HUC,0208
PE_HUC_0301,PE,HUC,0301
PE_HUC_0307,PE,HUC,0307
PE_HUC_0311,PE,HUC,0311
PE_HUC_0313,PE,HUC,0313
PE_HUC_0316,PE,HUC,0316
PE_HUC_0317,PE,HUC,0317
PE_HUC_0321,PE,HUC,0321
PE_HUC_0322,PE,HUC,0322
PE_HUC_0323,PE,HUC,0323
PE_HUC_0401,PE,HUC,0401
PE_HUC_0402,PE,HUC,0402
PE_HUC_0403,PE,HUC,0403
PE_HUC_0404,PE,HUC,0404
PE_HUC_0501,PE,HUC,0501
PE_HUC_0502,PE,HUC,0502
PE_HUC_0503,PE,HUC,0503
PE_HUC_0504,PE,HUC,0504
PE_HUC_0505,PE,HUC,0505
PE_HUC_0506,PE,HUC,0506
PE_HUC_0507,PE,HUC,0507
PE_HUC_0508,PE,HUC,0508
PE_HUC_0509,PE,HUC,0509
PE_HUC_0510,PE,HUC,0510
PE_HUC_0511,PE,HUC,0511
PE_HUC_0601,PE,HUC,0601
PE_HUC_0602,PE,HUC,0602
PE_HUC_0603,PE,HUC,0603
PE_HUC_0604,PE,HUC,0604
PE_HUC_0605,PE,HUC,0605
PE_HUC_0606,PE,HUC,0606
PE_HUC_0607,PE,HUC,0607
PE_HUC_0608,PE,HUC,0608
PE_HUC_0609,PE,HUC,0609
PE_HUC_0610,PE,HUC,0610
PE_HUC_0701,PE,HUC,0701
PE_HUC_0702,PE,HUC,0702
PE_HUC_0703,PE,HUC,0703
PE_HUC_0704,PE,HUC,0704
PE_HUC_0705,PE,HUC,0705
PE_HUC_0801,PE,HUC,0801
PE_HUC_0802,PE,HUC,0802
PE_HUC_0803,PE,HUC,0803
PE_HUC_0804,PE,HUC,0804
PE_HUC_0901,PE,HUC,0901
PE_HUC_0902,PE,HUC,0902
PE_HUC_0903,PE,HUC,0903
PE_HUC_0904,PE,HUC,0904
PE_HUC_0905,PE,HUC,0905
PE_HUC_1001,PE,HUC,1001
PE_HUC_1002,PE,HUC,1002
PE_HUC_1003,PE,HUC,1003
PE_HUC_1004,PE,HUC,1004
PE_HUC_1005,PE,HUC,1005
PE_HUC_1006,PE,HUC,1006
PE_HUC_1007,PE,HUC,1007
PE_HUC_1101,PE,HUC,1101
PE_HUC_1102,PE,HUC,1102
PE_HUC_1103,PE,HUC,1103
PE_HUC_1104,PE,HUC,1104
PE_HUC_1105,PE,HUC,1105
PE_HUC_1106,PE,HUC,1106
PE_HUC_1107,PE,HUC,1107
PE_HUC_1108,PE,HUC,1108
PE_HUV,PE,HUV,
PE_HUV_0101,PE,HUV,0101
PE_HUV_0102,PE,HUV,0102
PE_HUV_0103,PE,HUV,0103
PE_HUV_0104,PE,HUV,0104
PE_HUV_0105,PE,HUV,0105
PE_HUV_0106,PE,HUV,0106
PE_HUV_0107,PE,HUV,0107
PE_HUV_0108,PE,HUV,0108
PE_HUV_0109,PE,HUV,0109
PE_HUV_0110,PE,HUV,0110
PE_HUV_0111,PE,HUV,0111
PE_HUV_0112,PE,HUV,0112
PE_HUV_0113,PE,HUV,0113
PE_HUV_0114,PE,HUV,0114
PE_HUV_0115,PE,HUV,0115
PE_HUV_0116,PE,HUV,0116
PE_HUV_0117,PE,HUV,0117
PE_HUV_0118,PE,HUV,0118
PE_HUV_0119,PE,HUV,0119
PE_HUV_0201,PE,HUV,0201
PE_HUV_0202,PE,HUV,0202
PE_HUV_0203,PE,HUV,0203
PE_HUV_0204,PE,HUV,0204
PE_HUV_0205,PE,HUV,0205
PE_HUV_0206,PE,HUV,0206
PE_HUV_0207,PE,HUV,0207
PE_HUV_0208,PE,HUV,0208
PE_HUV_0301,PE,HUV,0301
PE_HUV_0302,PE,HUV,0302
PE_HUV_0303,PE,HUV,0303
PE_HUV_0304,PE,HUV,0304
PE_HUV_0305,PE,HUV,0305
PE_HUV_0306,PE,HUV,0306
PE_HUV_0307,PE,HUV,0307
PE_HUV_0308,PE,HUV,0308
PE_HUV_0309,PE,HUV,0309
PE_HUV_0310,PE,HUV,0310
PE_HUV_0311,PE,HUV,0311
PE_HUV_0312,PE,HUV,0312
PE_HUV_0401,PE,HUV,0401
PE_HUV_0402,PE,HUV,0402
PE_HUV_0403,PE,HUV,0403
PE_HUV_0404,PE,HUV,0404
PE_HUV_0405,PE,HUV,0405
PE_HUV_0406,PE,HUV,0406
PE_HUV_0407,PE,HUV,0407
PE_HUV_0408,PE,HUV,0408
PE_HUV_0409,PE,HUV,0409
PE_HUV_0410,PE,HUV,0410
PE_HUV_0411,PE,HUV,0411
PE_HUV_0412,PE,HUV,0412
PE_HUV_0413,PE,HUV,0413
PE_HUV_0501,PE,HUV,0501
PE_HUV_0502,PE,HUV,0502
PE_HUV_0503,PE,HUV,0503
PE_HUV_0504,PE,HUV,0504
PE_HUV_0505,PE,HUV,0505
PE_HUV_0506,PE,HUV,0506
PE_HUV_0507,PE,HUV,0507
PE_HUV_0508,PE,HUV,0508
PE_HUV_0509,PE,HUV,0509
PE_HUV_0510,PE,HUV,0510
PE_HUV_0511,PE,HUV,0511
PE_HUV_0601,PE,HUV,0601
PE_HUV_0602,PE,HUV,0602
PE_HUV_0603,PE,HUV,0603
PE_HUV_0604,PE,HUV,0604
PE_HUV_0605,PE,HUV,0605
PE_HUV_0606,PE,HUV,0606
PE_HUV_0607,PE,HUV,0607
PE_HUV_0608,PE,HUV,0608
PE_HUV_0609,PE,HUV,0609
PE_HUV_0610,PE,HUV,0610
PE_HUV_0611,PE,HUV,0611
PE_HUV_0612,PE,HUV,0612
PE_HUV_0613,PE,HUV,0613
PE_HUV_0614,PE,HUV,0614
PE_HUV_0615,PE,HUV,0615
PE_HUV_0616,PE,HUV,0616
PE_HUV_0701,PE,HUV,0701
PE_HUV_0702,PE,HUV,0702
PE_HUV_0703,PE,HUV,0703
PE_HUV_0704,PE,HUV,0704
PE_HUV_0705,PE,HUV,0705
PE_HUV_0706,PE,HUV,0706
PE_HUV_0707,PE,HUV,0707
PE_HUV_0709,PE,HUV,0709
PE_HUV_0710,PE,HUV,0710
PE_HUV_0711,PE,HUV,0711
PE_HUV_0713,PE,HUV,0713
PE_HUV_0714,PE,HUV,0714
PE_HUV_0715,PE,HUV,0715
PE_HUV_0716,PE,HUV,0716
PE_HUV_0717,PE,HUV,0717
PE_HUV_0718,PE,HUV,0718
PE_HUV_0719,PE,HUV,0719
PE_HUV_0720,PE,HUV,0720
PE_HUV_0721,PE,HUV,0721
PE_HUV_0722,PE,HUV,0722
PE_HUV_0723,PE,HUV,0723
PE_ICA,PE,ICA,
PE_ICA_0101,PE,ICA,0101
PE_ICA_0102,PE,ICA,0102
PE_ICA_0103,PE,ICA,0103
PE_ICA_0104,PE,ICA,0104
PE_ICA_0105,PE,ICA,0105
PE_ICA_0106,PE,ICA,0106
PE_ICA_0107,PE,ICA,0107
PE_ICA_0108,PE,ICA,0108
PE_ICA_0109,PE,ICA,0109
PE_ICA_0110,PE,ICA,0110
PE_ICA_0111,PE,ICA,0111
PE_ICA_0112,PE,ICA,0112
PE_ICA_0113,PE,ICA,0113
PE_ICA_0114,PE,ICA,0114
PE_ICA_0201,PE,ICA,0201
PE_ICA_0202,PE,ICA,0202
PE_ICA_0203,PE,ICA,0203
PE_ICA_0204,PE,ICA,0204
PE_ICA_0205,PE,ICA,0205
PE_ICA_0206,PE,ICA,0206
PE_ICA_0207,PE,ICA,0207
PE_ICA_0208,PE,ICA,0208
PE_ICA_0209,PE,ICA,0209
PE_ICA_0210,PE,ICA,0210
PE_ICA_0211,PE,ICA,0211
PE_ICA_0301,PE,ICA,0301
PE_ICA_0302,PE,ICA,0302
PE_ICA_0303,PE,ICA,0303
PE_ICA_0304,PE,ICA,0304
PE_ICA_0305,PE,ICA,0305
PE_ICA_0401,PE,ICA,0401
PE_ICA_0402,PE,ICA,0402
PE_ICA_0403,PE,ICA,0403
PE_ICA_0404,PE,ICA,0404
PE_ICA_0405,PE,ICA,0405
PE_ICA_0501,PE,ICA,0501
PE_ICA_0502,PE,ICA,0502
PE_ICA_0503,PE,ICA,0503
PE_ICA_0504,PE,ICA,0504
PE_ICA_0505,PE,ICA,0505
PE_ICA_0506,PE,ICA,0506
PE_ICA_0507,PE,ICA,0507
PE_ICA_0508,PE,ICA,0508
PE_JUN,PE,JUN,
PE_JUN_0101,PE,JUN,0101
PE_JUN_0104,PE,JUN,0104
PE_JUN_0105,PE,JUN,0105
PE_JUN_0106,PE,JUN,0106
PE_JUN_0107,PE,JUN,0107
PE_JUN_0108,PE,JUN,0108
PE_JUN_0111,PE,JUN,0111
PE_JUN_0112,PE,JUN,0112
PE_JUN_0113,PE,JUN,0113
PE_JUN_0114,PE,JUN,0114
PE_JUN_0116,PE,JUN,0116
PE_JUN_0117,PE,JUN,0117
PE_JUN_0119,PE,JUN,0119
PE_JUN_0120,PE,JUN,0120
PE_JUN_0121,PE,JUN,0121
PE_JUN_0122,PE,JUN,0122
PE_JUN_0124,PE,JUN,0124
PE_JUN_0125,PE,JUN,0125
PE_JUN_0126,PE,JUN,0126
PE_JUN_0127,PE,JUN,0127
PE_JUN_0128,PE,JUN,0128
PE_JUN_0129,PE,JUN,0129
PE_JUN_0130,PE,JUN,0130
PE_JUN_0132,PE,JUN,0132
PE_JUN_0133,PE,JUN,0133
PE_JUN_0134,PE,JUN,0134
PE_JUN_0135,PE,JUN,0135
PE_JUN_0136,PE,JUN,0136
PE_JUN_0201,PE,JUN,0201
PE_JUN_0202,PE,JUN,0202
PE_JUN_0203,PE,JUN,0203
PE_JUN_0204,PE,JUN,0204
PE_JUN_0205,PE,JUN,0205
PE_JUN_0206,PE,JUN,0206
PE_JUN_0207,PE,JUN,0207
PE_JUN_0208,PE,JUN,0208
PE_JUN_0209,PE,JUN,0209
PE_JUN_0210,PE,JUN,0210
PE_JUN_0211,PE,JUN,0211
PE_JUN_0212,PE,JUN,0212
PE_JUN_0213,PE,JUN,0213
PE_JUN_0214,PE,JUN,0214
PE_JUN_0215,PE,JUN,0215
PE_JUN_0301,PE,JUN,0301
PE_JUN_0302,PE,JUN,0302
PE_JUN_0303,PE,JUN,0303
PE_JUN_0304,PE,JUN,0304
PE_JUN_0305,PE,JUN,0305
PE_JUN_0306,PE,JUN,0306
PE_JUN_0401,PE,JUN,0401
PE_JUN_0402,PE,JUN,0402
PE_JUN_0403,PE,JUN,0403
PE_JUN_0404,PE,JUN,0404
PE_JUN_0405,PE,JUN,0405
PE_JUN_0406,PE,JUN,0406
PE_JUN_0407,PE,JUN,0407
PE_JUN_0408,PE,JUN,0408
PE_JUN_0409,PE,JUN,0409
PE_JUN_0410,PE,JUN,0410
PE_JUN_0411,PE,JUN,0411
PE_JUN_0412,PE,JUN,0412
PE_JUN_0413,PE,JUN,0413
PE_JUN_0414,PE,JUN,0414
PE_JUN_0415,PE,JUN,0415
PE_JUN_0416,PE,JUN,0416
PE_JUN_0417,PE,JUN,0417
PE_JUN_0418,PE,JUN,0418
PE_JUN_0419,PE,JUN,0419
PE_JUN_0420,PE,JUN,0420
PE_JUN_0421,PE,JUN,0421
PE_JUN_0422,PE,JUN,0422
PE_JUN_0423,PE,JUN,0423
PE_JUN_0424,PE,JUN,0424
PE_JUN_0425,PE,JUN,0425
PE_JUN_0426,PE,JUN,0426
PE_JUN_0427,PE,JUN,0427
PE_JUN_0428,PE,JUN,0428
PE_JUN_0429,PE,JUN,0429
